"","x"
"201",10.464430809021
"202",7.95040416717529
"203",5.35696268081665
"204",7.07874536514282
"205",8.45391654968262
"206",7.14065742492676
"207",9.02732467651367
"208",8.59536933898926
"209",15.1537780761719
"210",13.2719211578369
"211",15.9561176300049
"212",17.9573802947998
"213",16.2230567932129
"214",15.2396564483643
"215",13.7967739105225
"216",22.7372722625732
"217",5.85896301269531
"218",6.41983270645142
"219",9.08039855957031
"220",12.2854633331299
"221",10.5128927230835
"222",8.34670257568359
"223",7.39507007598877
"224",9.40537452697754
"225",12.860912322998
"226",10.1033630371094
"227",8.72480297088623
"228",9.48537540435791
"229",9.02805423736572
"230",9.98320865631104
"231",8.29353332519531
"232",12.0103893280029
"233",13.9927606582642
"234",14.0696449279785
"235",12.684853553772
"236",10.2508869171143
"237",9.50871276855469
"238",12.2085113525391
"239",13.4751920700073
"240",12.1012077331543
"241",11.6148052215576
"242",19.9793682098389
"243",19.1982002258301
"244",11.4944448471069
"245",27.3508377075195
"246",25.2441082000732
"247",13.134669303894
"248",18.8711624145508
"249",11.416111946106
"250",11.9946632385254
"251",21.196964263916
"252",18.1582183837891
"253",18.1311664581299
"254",12.1040296554565
"255",11.9502820968628
"256",13.6566934585571
"257",9.95384693145752
"258",11.4006805419922
"259",13.3461675643921
"260",14.9185848236084
"261",11.9806652069092
"262",7.6282958984375
"263",7.88895893096924
"264",7.98732137680054
"265",9.92520809173584
"266",11.3915090560913
"267",11.6344528198242
"268",5.4665641784668
"269",11.382061958313
"270",8.31234645843506
"271",14.8273077011108
"272",15.8122663497925
"273",14.8926782608032
"274",9.60634994506836
"275",13.5276508331299
"276",19.2677097320557
"277",14.2243337631226
"278",10.7353677749634
"279",16.3624000549316
"280",15.0406723022461
"281",11.0361166000366
"282",7.8988151550293
"283",9.28178405761719
"284",10.9158773422241
"285",13.6008501052856
"286",14.4217710494995
"287",16.6211700439453
"288",12.1109495162964
"289",16.0124816894531
"290",14.7389116287231
"291",11.0939521789551
"292",9.16044521331787
"293",13.0310707092285
"294",13.9147033691406
"295",10.5220193862915
"296",14.4234075546265
"297",13.9014444351196
"298",13.396258354187
"299",8.39534854888916
"300",6.27547740936279
"301",5.8885064125061
"302",5.85260200500488
"303",8.01943111419678
"304",7.60208129882812
"305",8.606125831604
"306",12.4126672744751
"307",12.6612234115601
"308",11.3978967666626
"309",16.9743881225586
"310",14.6837310791016
"311",6.72458553314209
"312",11.2667589187622
"313",9.41294860839844
"314",8.89116191864014
"315",11.3709287643433
"316",9.04323673248291
"317",10.7553853988647
"318",12.8447971343994
"319",6.41031646728516
"320",18.1023273468018
"321",16.4072189331055
"322",14.7402801513672
"323",23.0486793518066
"324",21.8297786712646
"325",17.4004020690918
"326",5.35960245132446
"327",13.0331411361694
"328",15.9735946655273
"329",16.4414348602295
"330",15.1023073196411
"331",13.0504922866821
"332",17.2508068084717
"333",12.5896921157837
"334",17.2939472198486
"335",11.8412303924561
"336",14.2788782119751
"337",13.6791801452637
"338",15.7875957489014
"339",11.8809785842896
"340",6.82504987716675
"341",14.7024002075195
"342",15.7848529815674
"343",12.5791339874268
"344",13.1732206344604
"345",9.57100296020508
"346",19.7031154632568
"347",18.0293426513672
"348",11.8329591751099
"349",17.9961261749268
"350",19.0532741546631
"351",14.664942741394
"352",19.1856956481934
"353",13.3690357208252
"354",9.10391139984131
"355",15.1001043319702
"356",16.9089946746826
"357",12.7144002914429
"358",10.7777757644653
"359",6.15025901794434
"360",15.8769826889038
"361",14.4999742507935
"362",21.5183143615723
"363",21.8787517547607
"364",13.8428297042847
"365",14.4628143310547
"366",15.0140991210938
"367",8.6464204788208
"368",20.0113620758057
"369",19.1545524597168
"370",19.2620315551758
"371",19.122184753418
"372",25.1390552520752
"373",20.3418617248535
"374",11.9843988418579
"375",17.4360694885254
"376",21.200252532959
"377",16.4610824584961
"378",13.4813213348389
"379",14.9295682907104
"380",11.1674041748047
"381",6.62131357192993
"382",9.33776760101318
"383",10.9612483978271
"384",10.6495914459229
"385",6.15970277786255
"386",6.24313163757324
"387",5.0634880065918
"388",3.07923340797424
"389",6.2032356262207
"390",8.15360164642334
"391",6.65488433837891
"392",11.5373430252075
"393",9.51325607299805
"394",14.0263452529907
"395",15.5017786026001
"396",14.4100532531738
"397",9.78484058380127
"398",9.83348274230957
"399",11.0195617675781
"400",13.9182090759277
"401",18.7604656219482
"402",20.8203678131104
"403",12.3407373428345
"404",14.4890384674072
"405",17.742582321167
"406",18.5943851470947
"407",14.8474740982056
"408",23.8983364105225
"409",13.5511426925659
"410",14.1988515853882
"411",7.67963552474976
"412",14.646689414978
"413",22.6901874542236
"414",20.6984043121338
"415",17.4206886291504
"416",19.7755718231201
"417",23.9066600799561
"418",21.8176383972168
"419",31.0741901397705
"420",16.2980175018311
"421",11.0578308105469
"422",13.5036315917969
"423",12.8237390518188
"424",6.00827503204346
"425",11.2727785110474
"426",10.7357902526855
"427",9.03117084503174
"428",19.9078598022461
"429",20.142505645752
"430",14.2039108276367
"431",14.9256362915039
"432",12.9789209365845
"433",24.6283702850342
"434",24.2661533355713
"435",17.6615581512451
"436",14.358980178833
"437",15.9583206176758
"438",13.5021190643311
"439",16.7902870178223
"440",18.3545322418213
"441",14.2331132888794
"442",17.4571628570557
"443",16.3606910705566
"444",16.4628314971924
"445",16.4723434448242
"446",7.00269031524658
"447",9.3106517791748
"448",7.62453746795654
"449",5.35045862197876
"450",6.96596384048462
"451",5.70742511749268
"452",13.4951171875
"453",15.8245182037354
"454",11.4508066177368
"455",15.4033718109131
"456",13.9955253601074
"457",12.2213764190674
"458",12.4715595245361
"459",12.6300773620605
"460",10.1720361709595
"461",17.8295993804932
"462",9.19182205200195
"463",16.8916835784912
"464",16.5406703948975
"465",13.2596473693848
"466",13.106273651123
"467",11.5972480773926
"468",13.298864364624
"469",13.7121992111206
"470",12.5149240493774
"471",11.9762277603149
"472",5.73528432846069
"473",10.3909587860107
"474",8.92781352996826
"475",10.6848773956299
"476",11.921802520752
"477",10.0697755813599
"478",8.81760311126709
"479",13.8596048355103
"480",14.0162048339844
"481",16.5314998626709
"482",18.7615756988525
"483",12.5422601699829
"484",10.1050891876221
"485",10.1582822799683
"486",14.949013710022
"487",8.97547721862793
"488",14.5291986465454
"489",11.2774143218994
"490",6.44445610046387
"491",10.1726789474487
"492",14.4290933609009
"493",15.3281345367432
"494",17.1107501983643
"495",8.45768451690674
"496",16.0175113677979
"497",16.0278587341309
"498",13.561261177063
"499",13.6615381240845
"500",14.7311592102051
"501",17.008846282959
"502",15.2951259613037
"503",15.0369682312012
"504",11.9828281402588
"505",6.84834861755371
"506",8.85058403015137
"507",12.2727193832397
"508",9.61477470397949
"509",10.2435646057129
"510",8.92721939086914
"511",13.7863492965698
"512",9.2831506729126
"513",10.1447410583496
"514",12.5970945358276
"515",13.6661472320557
"516",16.2980861663818
"517",13.3507814407349
"518",10.4302883148193
"519",13.5859670639038
"520",11.9977149963379
"521",5.98503971099854
"522",9.87891101837158
"523",11.4339838027954
"524",13.9299468994141
"525",25.9786338806152
"526",18.7366218566895
"527",17.509744644165
"528",9.61182403564453
"529",9.95409488677979
"530",12.2165107727051
"531",15.2787923812866
"532",9.5660982131958
"533",11.790433883667
"534",14.1432943344116
"535",11.1499643325806
"536",17.0412979125977
"537",16.7797565460205
"538",15.3653059005737
"539",12.826244354248
"540",5.78893089294434
"541",13.8919639587402
"542",14.307409286499
"543",8.81709861755371
"544",14.1073474884033
"545",12.3731594085693
"546",10.8235960006714
"547",11.8850450515747
"548",8.16896724700928
"549",6.29388046264648
"550",8.03646373748779
"551",14.7004194259644
"552",19.396541595459
"553",14.2470397949219
"554",12.6247596740723
"555",11.9325151443481
"556",10.5973434448242
"557",8.52776145935059
"558",8.04448509216309
"559",7.86011266708374
"560",8.42817687988281
"561",12.7699241638184
"562",7.38525199890137
"563",10.4143781661987
"564",9.89762878417969
"565",10.6008987426758
"566",5.65284967422485
"567",8.16415309906006
"568",10.308030128479
"569",17.9635944366455
"570",9.99693393707275
"571",10.7342367172241
"572",10.0712566375732
"573",15.6268091201782
"574",20.0231342315674
"575",15.0839290618896
"576",13.0166511535645
"577",8.83191967010498
"578",20.2222518920898
"579",11.9912538528442
"580",11.4653186798096
"581",14.7790498733521
"582",6.75944375991821
"583",15.9043712615967
"584",13.7947311401367
"585",11.1235752105713
"586",9.17132568359375
"587",13.9858694076538
"588",15.6603374481201
"589",11.8773565292358
"590",9.27899742126465
"591",12.1788673400879
"592",14.2375268936157
"593",14.8942337036133
"594",17.4526691436768
"595",10.1538133621216
"596",11.3345289230347
"597",11.6493616104126
"598",18.475435256958
"599",14.4910154342651
"600",19.8656902313232
"601",22.0212249755859
"602",15.1561670303345
"603",16.5285301208496
"604",7.82773780822754
"605",15.7469310760498
"606",14.6077651977539
"607",15.0587034225464
"608",13.6605834960938
"609",18.5722427368164
"610",12.3887710571289
"611",15.947961807251
"612",10.1452903747559
"613",12.8003711700439
"614",7.42277145385742
"615",10.6126766204834
"616",14.897123336792
"617",10.1420106887817
"618",14.8836059570312
"619",15.4044885635376
"620",10.9518013000488
"621",14.2847929000854
"622",16.3653697967529
"623",7.97942209243774
"624",10.7426424026489
"625",10.7273063659668
"626",10.7724332809448
"627",10.2659845352173
"628",12.0520219802856
"629",13.2911281585693
"630",8.99373245239258
"631",6.25302171707153
"632",7.68869638442993
"633",11.956000328064
"634",5.16406869888306
"635",9.92563533782959
"636",12.7890310287476
"637",9.96978950500488
"638",9.12162590026855
"639",11.2996530532837
"640",12.7602396011353
"641",8.67129802703857
"642",10.0819826126099
"643",13.2503280639648
"644",10.3680553436279
"645",11.6615886688232
"646",16.6151447296143
"647",7.44118022918701
"648",11.9798622131348
"649",13.7225275039673
"650",8.00815486907959
"651",7.17925786972046
"652",12.0175285339355
"653",8.00095558166504
"654",11.6347007751465
"655",12.8766031265259
"656",16.8172435760498
"657",13.1783800125122
"658",11.0855760574341
"659",4.43610954284668
"660",6.50704860687256
"661",9.34529876708984
"662",9.03014278411865
"663",6.71315479278564
"664",6.28612804412842
"665",14.3244771957397
"666",13.5633220672607
"667",16.3581409454346
"668",14.3265419006348
"669",12.2691287994385
"670",9.75917625427246
"671",12.5952091217041
"672",10.0745296478271
"673",7.88776588439941
"674",7.89554166793823
"675",8.96776962280273
"676",8.39934253692627
"677",7.37414312362671
"678",5.09651136398315
"679",7.36676406860352
"680",9.77953243255615
"681",12.5956621170044
"682",10.5254650115967
"683",11.9861106872559
"684",10.5650539398193
"685",7.78571033477783
"686",7.15673875808716
"687",12.3112125396729
"688",8.33975410461426
"689",11.1850099563599
"690",11.5865592956543
"691",10.3633871078491
"692",15.4490127563477
"693",15.5606622695923
"694",31.8415622711182
"695",21.7799491882324
"696",20.887186050415
"697",18.2915592193604
"698",11.1338014602661
"699",14.8864479064941
"700",12.7874660491943
"701",10.0186605453491
"702",17.7172603607178
"703",9.53428363800049
"704",8.46819114685059
"705",12.2828826904297
"706",14.9222707748413
"707",15.7999105453491
"708",11.9992208480835
"709",19.6381015777588
"710",17.0284538269043
"711",19.6783599853516
"712",14.1602592468262
"713",18.0098304748535
"714",19.2514629364014
"715",12.9208717346191
"716",16.4091014862061
"717",17.0822372436523
"718",18.2248039245605
"719",21.3089256286621
"720",19.2312488555908
"721",23.6085395812988
"722",22.5099048614502
"723",16.2271461486816
"724",8.97894191741943
"725",19.9602222442627
"726",15.4041900634766
"727",11.7292547225952
"728",12.1503105163574
"729",12.7255706787109
"730",13.0324592590332
"731",6.4852352142334
"732",12.843786239624
"733",4.90105295181274
"734",6.57485389709473
"735",8.38161945343018
"736",9.74160480499268
"737",18.2838764190674
"738",18.7130088806152
"739",5.18484354019165
"740",6.64283895492554
"741",13.8473777770996
"742",16.2850303649902
"743",22.4636268615723
"744",22.3911323547363
"745",13.8982076644897
"746",21.2615051269531
"747",21.5627918243408
"748",17.6792545318604
"749",17.6047210693359
"750",19.3531398773193
"751",20.8159408569336
"752",19.7189331054688
"753",11.5583038330078
"754",19.4063339233398
"755",11.3711700439453
"756",14.1962537765503
"757",7.08658599853516
"758",10.9221954345703
"759",15.2935171127319
"760",12.8634309768677
"761",19.8945064544678
"762",23.5943565368652
"763",14.7702884674072
"764",16.713041305542
"765",21.2327480316162
"766",21.2049789428711
"767",16.6433200836182
"768",27.1333274841309
"769",30.1986198425293
"770",15.5964231491089
"771",10.0039587020874
"772",10.5523052215576
"773",14.3990163803101
"774",27.1770668029785
"775",23.4658222198486
"776",21.7895755767822
"777",23.8547897338867
"778",23.8663311004639
"779",9.90033626556396
"780",13.9979858398438
"781",23.6486721038818
"782",17.2546100616455
"783",13.1620740890503
"784",4.11319637298584
"785",14.9842128753662
"786",13.0687303543091
"787",19.6379470825195
"788",17.8577289581299
"789",6.84776735305786
"790",11.5854921340942
"791",12.8039827346802
"792",12.724515914917
"793",11.3242206573486
"794",11.5924396514893
"795",6.41346406936646
"796",9.47375297546387
"797",9.79514026641846
"798",11.9656429290771
"799",10.374080657959
"800",7.87659740447998
"801",9.37008380889893
"802",10.2779750823975
"803",11.4031600952148
"804",14.7980031967163
"805",8.68313026428223
"806",11.5426168441772
"807",11.8705358505249
"808",13.531153678894
"809",13.5715703964233
"810",12.4753427505493
"811",8.73808193206787
"812",18.8302211761475
"813",21.5551929473877
"814",8.35464096069336
"815",8.836501121521
"816",11.3822908401489
"817",20.6598320007324
"818",19.9643592834473
"819",7.80132150650024
"820",16.7077713012695
"821",17.3591651916504
"822",15.5673198699951
"823",15.3015871047974
"824",14.9542407989502
"825",15.1356048583984
"826",13.7239446640015
"827",5.51062726974487
"828",7.92080163955688
"829",9.5029935836792
"830",9.32728099822998
"831",12.9057207107544
"832",9.25644969940186
"833",14.4280672073364
"834",15.5475482940674
"835",15.4927043914795
"836",10.8689298629761
"837",9.66600227355957
"838",14.300311088562
"839",18.4759674072266
"840",16.3522491455078
"841",13.0009565353394
"842",10.64990234375
"843",12.3497009277344
"844",10.9218759536743
"845",8.41590404510498
"846",7.42835903167725
"847",6.27692222595215
"848",10.0789060592651
"849",13.7651128768921
"850",11.8853588104248
"851",9.55101108551025
"852",8.09725093841553
"853",12.4759855270386
"854",17.0634727478027
"855",15.0250997543335
"856",10.2024974822998
"857",17.1096286773682
"858",16.7990951538086
"859",9.10072135925293
"860",7.12800979614258
"861",10.8243427276611
"862",8.37608623504639
"863",6.31867504119873
"864",6.28912019729614
"865",11.2900218963623
"866",10.5995788574219
"867",10.2096261978149
"868",10.0205202102661
"869",8.74835205078125
"870",6.19402170181274
"871",12.7523679733276
"872",12.1371049880981
"873",11.0055694580078
"874",12.3767709732056
"875",15.0122346878052
"876",14.9439611434937
"877",12.0091390609741
"878",18.1135692596436
"879",11.7557802200317
"880",15.1257848739624
"881",15.1043319702148
"882",10.6850109100342
"883",9.01437187194824
"884",11.0725841522217
"885",12.6437044143677
"886",10.6121044158936
"887",15.0853614807129
"888",13.0480871200562
"889",9.58970546722412
"890",10.1867694854736
"891",10.8399038314819
"892",9.59436988830566
"893",13.8220987319946
"894",14.1262693405151
"895",14.0563430786133
"896",12.3572177886963
"897",8.22386932373047
"898",7.77463674545288
"899",15.2181673049927
"900",18.6351852416992
"901",17.1963119506836
"902",15.3703079223633
"903",10.7587785720825
"904",14.1662769317627
"905",8.70498657226562
"906",5.58036947250366
"907",6.10023069381714
"908",7.58675050735474
"909",9.01155757904053
"910",11.2156591415405
"911",8.64453506469727
"912",6.09367370605469
"913",7.85892629623413
"914",10.3144941329956
"915",13.1294136047363
"916",14.3770380020142
"917",12.1761636734009
"918",7.28203058242798
"919",14.2017488479614
"920",18.0623397827148
"921",16.1856269836426
"922",13.6946077346802
"923",8.40347003936768
"924",5.72540521621704
"925",7.27246284484863
"926",10.8875532150269
"927",12.935694694519
"928",13.4820022583008
"929",13.742992401123
"930",14.5736026763916
"931",15.5792722702026
"932",13.3866243362427
"933",12.7116260528564
"934",10.0839691162109
"935",12.0996999740601
"936",15.5552701950073
"937",17.1641616821289
"938",17.7513084411621
"939",14.2677726745605
"940",11.9459276199341
"941",10.8727045059204
"942",6.93109798431396
"943",14.2804393768311
"944",11.187949180603
"945",9.87584400177002
"946",13.3501129150391
"947",18.3846607208252
"948",26.5407276153564
"949",15.212254524231
"950",14.0389986038208
"951",18.1545543670654
"952",19.1095294952393
"953",16.3116779327393
"954",9.77656269073486
"955",11.4899377822876
"956",13.4246006011963
"957",14.2600240707397
"958",14.3644123077393
"959",11.9113063812256
"960",12.8932991027832
"961",7.74136924743652
"962",10.8594799041748
"963",8.91281414031982
"964",9.81857013702393
"965",14.1155767440796
"966",12.9452524185181
"967",10.2550067901611
"968",10.9337511062622
"969",9.65944290161133
"970",9.94583988189697
"971",10.5797681808472
"972",10.0387983322144
"973",9.41649627685547
"974",9.84823322296143
"975",7.51222085952759
"976",11.4180107116699
"977",16.5544033050537
"978",18.5813865661621
"979",19.5698299407959
"980",18.5102443695068
"981",11.0321931838989
"982",16.0490303039551
"983",11.7565040588379
"984",9.64330673217773
"985",14.7998046875
"986",15.9980640411377
"987",10.5749864578247
"988",8.38944816589355
"989",9.0838508605957
"990",15.5121545791626
"991",15.4379968643188
"992",17.2298278808594
"993",17.0928802490234
"994",11.9552717208862
"995",5.06999063491821
"996",10.8137140274048
"997",12.5714120864868
"998",9.24821376800537
"999",8.62196063995361
"1000",17.7474822998047
"1001",16.1960945129395
"1002",10.1040115356445
"1003",8.14012718200684
"1004",7.22003507614136
"1005",9.32588386535645
"1006",7.21796035766602
"1007",11.7055902481079
"1008",16.8776798248291
"1009",17.1899681091309
"1010",19.0743675231934
"1011",16.81032371521
"1012",11.4269189834595
"1013",8.83460140228271
"1014",10.7469329833984
"1015",8.3932638168335
"1016",12.1846437454224
"1017",11.712869644165
"1018",17.0110645294189
"1019",13.6889543533325
"1020",8.62104415893555
"1021",3.71338200569153
"1022",12.9150371551514
"1023",8.81060886383057
"1024",12.6842365264893
"1025",19.2787380218506
"1026",14.9300508499146
"1027",12.838342666626
"1028",21.3547592163086
"1029",17.6291217803955
"1030",14.6087732315063
"1031",16.3252182006836
"1032",18.0515651702881
"1033",12.7581310272217
"1034",20.1299133300781
"1035",17.38889503479
"1036",9.07659435272217
"1037",14.0964870452881
"1038",10.7703971862793
"1039",12.5727910995483
"1040",5.11356401443481
"1041",4.81777572631836
"1042",7.22032403945923
"1043",7.85018062591553
"1044",5.7252368927002
"1045",5.01810884475708
"1046",4.40113687515259
"1047",7.36043405532837
"1048",10.5620784759521
"1049",12.2379579544067
"1050",12.988938331604
"1051",12.8715133666992
"1052",17.914249420166
"1053",10.1343803405762
"1054",10.096884727478
"1055",9.45503425598145
"1056",7.06762027740479
"1057",10.7681255340576
"1058",14.272855758667
"1059",11.97922706604
"1060",12.8208141326904
"1061",12.8054075241089
"1062",11.1432600021362
"1063",8.71137619018555
"1064",13.9446964263916
"1065",11.2588577270508
"1066",12.4469680786133
"1067",18.9483222961426
"1068",20.0594329833984
"1069",7.63610792160034
"1070",15.4808750152588
"1071",12.320029258728
"1072",27.5782508850098
"1073",12.4429874420166
"1074",14.132568359375
"1075",14.0288553237915
"1076",6.27577495574951
"1077",14.1252927780151
"1078",12.662109375
"1079",13.8757123947144
"1080",10.4899673461914
"1081",23.8962249755859
"1082",20.3766059875488
"1083",17.2986450195312
"1084",18.6393699645996
"1085",18.2150344848633
"1086",16.3028907775879
"1087",17.0324554443359
"1088",15.2141456604004
"1089",14.2083406448364
"1090",22.4600620269775
"1091",15.3985137939453
"1092",12.9583730697632
"1093",17.1473979949951
"1094",14.9520921707153
"1095",9.75078296661377
"1096",12.0144100189209
"1097",13.385214805603
"1098",19.3833789825439
"1099",17.0052280426025
"1100",16.2363262176514
"1101",7.58713626861572
"1102",14.5234098434448
"1103",14.4111661911011
"1104",15.8389720916748
"1105",18.9913539886475
"1106",11.7715902328491
"1107",11.3008003234863
"1108",12.5919380187988
"1109",15.8279762268066
"1110",13.7647514343262
"1111",21.5409202575684
"1112",22.3969497680664
"1113",16.3593425750732
"1114",15.2127132415771
"1115",21.390380859375
"1116",10.8675880432129
"1117",11.3468561172485
"1118",8.33858680725098
"1119",16.0714378356934
"1120",18.6284980773926
"1121",20.8706607818604
"1122",12.6400537490845
"1123",10.8482179641724
"1124",8.67790031433105
"1125",10.2701797485352
"1126",19.5256423950195
"1127",17.4272060394287
"1128",12.3714332580566
"1129",11.1046152114868
"1130",12.0396375656128
"1131",11.9559516906738
"1132",11.4669275283813
"1133",6.49714994430542
"1134",13.1061639785767
"1135",13.0474166870117
"1136",8.02142238616943
"1137",10.1160593032837
"1138",13.2851181030273
"1139",10.4126567840576
"1140",12.2162466049194
"1141",8.73604011535645
"1142",7.95741701126099
"1143",9.08341884613037
"1144",11.9711570739746
"1145",9.30837249755859
"1146",15.1176605224609
"1147",17.2955284118652
"1148",8.4293327331543
"1149",8.42436218261719
"1150",20.8621444702148
"1151",8.84268760681152
"1152",20.4003849029541
"1153",15.3406572341919
"1154",17.8570518493652
"1155",8.99534225463867
"1156",10.7587251663208
"1157",13.8101692199707
"1158",13.6881074905396
"1159",11.0242080688477
"1160",8.59556865692139
"1161",17.4445285797119
"1162",13.8916130065918
"1163",10.362847328186
"1164",13.4106683731079
"1165",13.1723489761353
"1166",27.8470706939697
"1167",17.83229637146
"1168",16.3391170501709
"1169",16.7430400848389
"1170",18.4165287017822
"1171",15.1873712539673
"1172",17.8505878448486
"1173",19.6765213012695
"1174",15.5664577484131
"1175",12.8606767654419
"1176",13.2426586151123
"1177",7.75090503692627
"1178",8.41879367828369
"1179",10.1045742034912
"1180",12.9657125473022
"1181",9.47852516174316
"1182",6.95908260345459
"1183",12.8879442214966
"1184",11.243013381958
"1185",15.0145292282104
"1186",17.4109706878662
"1187",13.2786531448364
"1188",14.1697301864624
"1189",6.69724369049072
"1190",5.54018640518188
"1191",9.13158893585205
"1192",14.0065679550171
"1193",10.8499708175659
"1194",12.3084421157837
"1195",10.3118858337402
"1196",15.9754238128662
"1197",16.7197914123535
"1198",13.7749814987183
"1199",13.7587652206421
"1200",8.22887516021729
"1201",11.5887632369995
"1202",12.1797456741333
"1203",11.302830696106
"1204",9.04226875305176
"1205",7.58115530014038
"1206",6.87915754318237
"1207",11.5176734924316
"1208",18.6009941101074
"1209",12.080060005188
"1210",11.8919477462769
"1211",16.0869045257568
"1212",11.9842853546143
"1213",12.5997772216797
"1214",16.5066661834717
"1215",17.4378356933594
"1216",12.2786436080933
"1217",16.5000820159912
"1218",14.2089653015137
"1219",14.7196216583252
"1220",16.8058681488037
"1221",16.1396083831787
"1222",17.2229881286621
"1223",15.3556518554688
"1224",13.7834711074829
"1225",20.7777538299561
"1226",15.7251424789429
"1227",15.8631448745728
"1228",16.9464626312256
"1229",12.0446910858154
"1230",13.9492568969727
"1231",11.682071685791
"1232",10.3084621429443
"1233",11.710280418396
"1234",11.5371780395508
"1235",16.0792007446289
"1236",9.05733108520508
"1237",8.37234020233154
"1238",10.8205785751343
"1239",16.216438293457
"1240",16.1153011322021
"1241",13.9313888549805
"1242",12.489182472229
"1243",11.6409282684326
"1244",14.0042791366577
"1245",13.6957769393921
"1246",15.2740230560303
"1247",11.0361108779907
"1248",13.4348335266113
"1249",14.0354690551758
"1250",19.5061683654785
"1251",13.5129919052124
"1252",16.0349941253662
"1253",11.58189868927
"1254",10.2235317230225
"1255",10.6429748535156
"1256",10.7646579742432
